"","rules","support","confidence","lift","count"
"572","{tropical fruit,whole milk} => {yogurt}",0.0151468943783674,0.358173076923077,2.56803830735591,149
"573","{whole milk,yogurt} => {tropical fruit}",0.0151468943783674,0.270417422867514,2.57761258599586,149
"574","{rolls/buns,tropical fruit} => {other vegetables}",0.00782758971231066,0.318181818181818,1.64474752782688,77
"575","{rolls/buns,tropical fruit} => {whole milk}",0.0109789569990851,0.446280991735537,1.74694234608137,108
"576","{tropical fruit,whole milk} => {rolls/buns}",0.0109789569990851,0.259615384615385,1.41173938002296,108
"577","{other vegetables,tropical fruit} => {whole milk}",0.0170783775541324,0.475920679886686,1.86296527180475,168
"578","{tropical fruit,whole milk} => {other vegetables}",0.0170783775541324,0.403846153846154,2.08756416993411,168
"579","{root vegetables,soda} => {other vegetables}",0.00823421774931381,0.442622950819672,2.28800944152029,81
"580","{other vegetables,soda} => {root vegetables}",0.00823421774931381,0.251552795031056,2.30832541485121,81
"581","{root vegetables,soda} => {whole milk}",0.00813256074006303,0.437158469945355,1.71123273730699,80
"582","{root vegetables,yogurt} => {rolls/buns}",0.00721764765680594,0.279527559055118,1.52001802013554,71
"583","{rolls/buns,root vegetables} => {yogurt}",0.00721764765680594,0.297071129707113,2.12994803420472,71
"584","{root vegetables,yogurt} => {other vegetables}",0.0129104401748501,0.5,2.58460325801366,127
"585","{other vegetables,root vegetables} => {yogurt}",0.0129104401748501,0.272532188841202,1.95400812072223,127
"586","{other vegetables,yogurt} => {root vegetables}",0.0129104401748501,0.297423887587822,2.72925259533713,127
"587","{root vegetables,yogurt} => {whole milk}",0.0145369523228627,0.562992125984252,2.20380164874934,143
"588","{root vegetables,whole milk} => {yogurt}",0.0145369523228627,0.297297297297297,2.13156961626349,143
"589","{whole milk,yogurt} => {root vegetables}",0.0145369523228627,0.259528130671506,2.38150953490262,143
"590","{rolls/buns,root vegetables} => {other vegetables}",0.0121988411100945,0.502092050209205,2.59541749758694,120
"591","{other vegetables,root vegetables} => {rolls/buns}",0.0121988411100945,0.257510729613734,1.40029466401896,120
"592","{other vegetables,rolls/buns} => {root vegetables}",0.0121988411100945,0.286396181384248,2.62805898906423,120
"593","{rolls/buns,root vegetables} => {whole milk}",0.0127071261563485,0.523012552301255,2.04730381097789,125
"594","{root vegetables,whole milk} => {rolls/buns}",0.0127071261563485,0.25987525987526,1.41315253255552,125
"595","{other vegetables,root vegetables} => {whole milk}",0.0231777981091796,0.489270386266094,1.9152219616791,228
"596","{root vegetables,whole milk} => {other vegetables}",0.0231777981091796,0.474012474012474,2.45026836934351,228
"597","{other vegetables,whole milk} => {root vegetables}",0.0231777981091796,0.309782608695652,2.84266000162232,228
"598","{soda,yogurt} => {rolls/buns}",0.00864084578631697,0.315985130111524,1.71826739906416,85
"599","{rolls/buns,yogurt} => {soda}",0.00864084578631697,0.251479289940828,1.44245001466352,85
"600","{soda,yogurt} => {other vegetables}",0.0083358747585646,0.304832713754647,1.57574325023881,82
"601","{other vegetables,soda} => {yogurt}",0.0083358747585646,0.254658385093168,1.82585607446173,82
"602","{soda,yogurt} => {whole milk}",0.0104706719528311,0.382899628252788,1.49883949189124,103
"603","{soda,whole milk} => {yogurt}",0.0104706719528311,0.261421319796954,1.87434513326723,103
"604","{rolls/buns,soda} => {other vegetables}",0.00986072989732642,0.257294429708223,1.33000804258528,97
"605","{other vegetables,soda} => {rolls/buns}",0.00986072989732642,0.301242236024845,1.6380983282346,97
"606","{other vegetables,soda} => {whole milk}",0.0139270102673579,0.425465838509317,1.66546257597141,137
"607","{soda,whole milk} => {other vegetables}",0.0139270102673579,0.347715736040609,1.79741444846635,137
"608","{rolls/buns,yogurt} => {other vegetables}",0.011487242045339,0.334319526627219,1.72816667547659,113
"609","{other vegetables,yogurt} => {rolls/buns}",0.011487242045339,0.26463700234192,1.4390459878593,113
"610","{other vegetables,rolls/buns} => {yogurt}",0.011487242045339,0.269689737470167,1.93362824161373,113
"611","{rolls/buns,yogurt} => {whole milk}",0.0155535224153705,0.452662721893491,1.77192327706577,153
"612","{whole milk,yogurt} => {rolls/buns}",0.0155535224153705,0.277676950998185,1.50995476338814,153
"613","{rolls/buns,whole milk} => {yogurt}",0.0155535224153705,0.274685816876122,1.96944925700467,153
"614","{other vegetables,yogurt} => {whole milk}",0.0222628850259225,0.51288056206089,2.00764269359052,219
"615","{whole milk,yogurt} => {other vegetables}",0.0222628850259225,0.397459165154265,2.05454850637021,219
"616","{other vegetables,whole milk} => {yogurt}",0.0222628850259225,0.297554347826087,2.13341262358981,219
"617","{other vegetables,rolls/buns} => {whole milk}",0.0178916336281387,0.420047732696897,1.64425369937898,176
"618","{rolls/buns,whole milk} => {other vegetables}",0.0178916336281387,0.315978456014363,1.6333578937537,176
"619","{fruit/vegetable juice,other vegetables,yogurt} => {whole milk}",0.00508285046253939,0.617283950617284,2.41632400406774,50
"620","{fruit/vegetable juice,whole milk,yogurt} => {other vegetables}",0.00508285046253939,0.537634408602151,2.77914328818673,50
"621","{fruit/vegetable juice,other vegetables,whole milk} => {yogurt}",0.00508285046253939,0.485436893203884,3.48049760819723,50
"622","{other vegetables,root vegetables,whipped/sour cream} => {whole milk}",0.00518450747179018,0.607142857142857,2.37662725257234,51
"623","{root vegetables,whipped/sour cream,whole milk} => {other vegetables}",0.00518450747179018,0.548387096774194,2.83472615395047,51
"624","{other vegetables,whipped/sour cream,whole milk} => {root vegetables}",0.00518450747179018,0.354166666666667,3.24994169776119,51
"625","{other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00559113550879333,0.55,2.15294468762435,55
"626","{whipped/sour cream,whole milk,yogurt} => {other vegetables}",0.00559113550879333,0.514018691588785,2.65706876992059,55
"627","{other vegetables,whipped/sour cream,whole milk} => {yogurt}",0.00559113550879333,0.381944444444444,2.73847485422741,55
"628","{other vegetables,whole milk,yogurt} => {whipped/sour cream}",0.00559113550879333,0.251141552511416,3.50422617312737,55
"629","{other vegetables,pip fruit,root vegetables} => {whole milk}",0.00548947849954254,0.675,2.64225029844807,54
"630","{pip fruit,root vegetables,whole milk} => {other vegetables}",0.00548947849954254,0.613636363636364,3.1720130893804,54
"631","{other vegetables,pip fruit,whole milk} => {root vegetables}",0.00548947849954254,0.406015037593985,3.72571821344406,54
"632","{other vegetables,pip fruit,yogurt} => {whole milk}",0.00508285046253939,0.625,2.44652805411858,50
"633","{pip fruit,whole milk,yogurt} => {other vegetables}",0.00508285046253939,0.531914893617021,2.74957793405709,50
"634","{other vegetables,pip fruit,whole milk} => {yogurt}",0.00508285046253939,0.37593984962406,2.69542295973169,50
"635","{citrus fruit,other vegetables,root vegetables} => {whole milk}",0.00579444952729491,0.558823529411765,2.18748390721191,57
"636","{citrus fruit,root vegetables,whole milk} => {other vegetables}",0.00579444952729491,0.633333333333333,3.27383079348397,57
"637","{citrus fruit,other vegetables,whole milk} => {root vegetables}",0.00579444952729491,0.4453125,4.08632375233209,57
"638","{other vegetables,root vegetables,whole milk} => {citrus fruit}",0.00579444952729491,0.25,3.02119164619165,57
"639","{root vegetables,tropical fruit,yogurt} => {whole milk}",0.00569279251804412,0.7,2.74011142061281,56
"640","{root vegetables,tropical fruit,whole milk} => {yogurt}",0.00569279251804412,0.474576271186441,3.40262884814943,56
"641","{tropical fruit,whole milk,yogurt} => {root vegetables}",0.00569279251804412,0.375838926174497,3.44881298206952,56
"642","{root vegetables,whole milk,yogurt} => {tropical fruit}",0.00569279251804412,0.391608391608392,3.73280208163929,56
"643","{other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00701433363830436,0.570247933884298,2.23220410888175,69
"644","{root vegetables,tropical fruit,whole milk} => {other vegetables}",0.00701433363830436,0.584745762711864,3.02267160682954,69
"645","{other vegetables,tropical fruit,whole milk} => {root vegetables}",0.00701433363830436,0.410714285714286,3.76883995202559,69
"646","{other vegetables,root vegetables,whole milk} => {tropical fruit}",0.00701433363830436,0.302631578947368,2.88467717258262,69
"647","{other vegetables,tropical fruit,yogurt} => {whole milk}",0.00762427569380909,0.619834710743802,2.4263088140019,75
"648","{tropical fruit,whole milk,yogurt} => {other vegetables}",0.00762427569380909,0.503355704697987,2.60194958860436,75
"649","{other vegetables,tropical fruit,whole milk} => {yogurt}",0.00762427569380909,0.446428571428571,3.20081476468138,75
"650","{other vegetables,whole milk,yogurt} => {tropical fruit}",0.00762427569380909,0.342465753424658,3.26437559732399,75
"651","{other vegetables,root vegetables,yogurt} => {whole milk}",0.00782758971231066,0.606299212598425,2.37332485249929,77
"652","{root vegetables,whole milk,yogurt} => {other vegetables}",0.00782758971231066,0.538461538461538,2.78341889324548,77
"653","{other vegetables,root vegetables,whole milk} => {yogurt}",0.00782758971231066,0.337719298245614,2.42138829215897,77
"654","{other vegetables,whole milk,yogurt} => {root vegetables}",0.00782758971231066,0.351598173515982,3.22637241872828,77
"655","{other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00620107756429806,0.508333333333333,1.98984281734978,61
"656","{rolls/buns,root vegetables,whole milk} => {other vegetables}",0.00620107756429806,0.488,2.52257277982133,61
"657","{other vegetables,root vegetables,whole milk} => {rolls/buns}",0.00620107756429806,0.267543859649123,1.45485292834075,61
"658","{other vegetables,rolls/buns,whole milk} => {root vegetables}",0.00620107756429806,0.346590909090909,3.18042422829037,61
"659","{other vegetables,rolls/buns,yogurt} => {whole milk}",0.00599776354579648,0.52212389380531,2.04382520627252,59
"660","{rolls/buns,whole milk,yogurt} => {other vegetables}",0.00599776354579648,0.38562091503268,1.99335414670335,59
"661","{other vegetables,whole milk,yogurt} => {rolls/buns}",0.00599776354579648,0.269406392694064,1.46498103091847,59
"662","{other vegetables,rolls/buns,whole milk} => {yogurt}",0.00599776354579648,0.335227272727273,2.40352090511529,59
